[[-4.52449799e+01 -2.39091869e-02]
 [ 3.27361565e+01 -5.10286689e-02]
 [ 3.30268021e+01 -5.12068085e-02]
 [ 3.33152199e+01 -5.12143560e-02]
 [ 3.36012955e+01 -5.10423854e-02]
 [ 3.38849182e+01 -5.06819673e-02]
 [ 3.41659851e+01 -5.01268767e-02]
 [ 3.44444847e+01 -4.93816994e-02]
 [ 3.47204094e+01 -4.84537184e-02]
 [ 3.49937630e+01 -4.73502241e-02]
 [ 3.52645454e+01 -4.60785031e-02]
 [ 3.55327530e+01 -4.46458422e-02]
 [ 3.57983932e+01 -4.30595279e-02]
 [ 3.60614624e+01 -4.13268507e-02]
 [ 3.63219566e+01 -3.94550972e-02]
 [ 3.65798798e+01 -3.74515541e-02]
 [ 3.68352318e+01 -3.53235118e-02]
 [ 3.70880127e+01 -3.30782495e-02]
 [ 3.73382225e+01 -3.07230651e-02]
 [ 3.75858612e+01 -2.82652378e-02]
 [ 3.78309250e+01 -2.57120598e-02]
 [ 3.80734215e+01 -2.30708160e-02]
 [ 3.83133430e+01 -2.03487948e-02]
 [ 3.85506935e+01 -1.75532829e-02]
 [ 3.87854767e+01 -1.46915689e-02]
 [ 3.90176849e+01 -1.17709404e-02]
 [ 3.92473183e+01 -8.79868306e-03]
 [ 3.94743843e+01 -5.78208640e-03]
 [ 3.96988792e+01 -2.72843638e-03]
 [ 3.99207993e+01  3.54978984e-04]
 [ 4.01401520e+01  3.46087245e-03]
 [ 4.03569298e+01  6.58195652e-03]
 [ 4.05711403e+01  9.71094426e-03]
 [ 4.07827759e+01  1.28405467e-02]
 [ 4.09918404e+01  1.59634780e-02]
 [ 4.11983337e+01  1.90724507e-02]
 [ 4.14022522e+01  2.21601762e-02]
 [ 4.16036034e+01  2.52193678e-02]
 [ 4.18023872e+01  2.82446537e-02]
 [ 4.19986229e+01  3.12383156e-02]
 [ 4.21923332e+01  3.42045538e-02]
 [ 4.23835487e+01  3.71475704e-02]
 [ 4.25722885e+01  4.00715582e-02]
 [ 4.27585754e+01  4.29807194e-02]
 [ 4.29424400e+01  4.58792560e-02]
 [ 4.31239052e+01  4.87713590e-02]
 [ 4.33029900e+01  5.16612343e-02]
 [ 4.34797211e+01  5.45530804e-02]
 [ 4.36541252e+01  5.74510954e-02]
 [ 4.38262253e+01  6.03594743e-02]
 [ 4.39960442e+01  6.32824227e-02]
 [ 4.41636086e+01  6.62241280e-02]
 [ 4.43289413e+01  6.91888034e-02]
 [ 4.44920654e+01  7.21806437e-02]
 [ 4.46530075e+01  7.52038434e-02]
 [ 4.48117943e+01  7.82625973e-02]
 [ 4.49684448e+01  8.13611224e-02]
 [ 4.51229858e+01  8.45035985e-02]] [[-4.54245758e+01 -1.30536957e-02]
 [-4.52454033e+01 -6.50308514e-03]
 [-4.50648460e+01  3.13817327e-05]
 [-4.48828545e+01  6.53643534e-03]
 [-4.46993828e+01  1.29988054e-02]
 [-4.45143814e+01  1.94052216e-02]
 [-4.43278046e+01  2.57424153e-02]
 [-4.41396027e+01  3.19971144e-02]
 [-4.39497299e+01  3.81560512e-02]
 [-4.37581406e+01  4.42059524e-02]
 [-4.35647850e+01  5.01335524e-02]
 [-4.33696175e+01  5.59255779e-02]
 [-4.31725883e+01  6.15687594e-02]
 [-4.29736519e+01  6.70498237e-02]
 [-4.27727585e+01  7.23555088e-02]
 [-4.25698662e+01  7.74725378e-02]
 [-4.23649216e+01  8.23876485e-02]
 [-4.21578827e+01  8.70875567e-02]
 [-4.19487000e+01  9.15590078e-02]
 [-4.17373238e+01  9.57887247e-02]
 [-4.15237083e+01  9.97634307e-02]
 [-4.13078194e+01  1.03472546e-01]
 [-4.10896606e+01  1.06916197e-01]
 [-4.08692589e+01  1.10097200e-01]
 [-4.06466331e+01  1.13018349e-01]
 [-4.04218025e+01  1.15682460e-01]
 [-4.01947861e+01  1.18092351e-01]
 [-3.99656067e+01  1.20250814e-01]
 [-3.97342796e+01  1.22160673e-01]
 [-3.95008354e+01  1.23824738e-01]
 [-3.92652817e+01  1.25245810e-01]
 [-3.90276489e+01  1.26426697e-01]
 [-3.87879524e+01  1.27370223e-01]
 [-3.85462151e+01  1.28079176e-01]
 [-3.83024559e+01  1.28556386e-01]
 [-3.80566940e+01  1.28804654e-01]
 [-3.78089523e+01  1.28826782e-01]
 [-3.75592499e+01  1.28625587e-01]
 [-3.73076057e+01  1.28203869e-01]
 [-3.70540428e+01  1.27564460e-01]
 [-3.67985802e+01  1.26710147e-01]
 [-3.65412407e+01  1.25643745e-01]
 [-3.62820396e+01  1.24368079e-01]
 [-3.60209999e+01  1.22885935e-01]
 [-3.57581406e+01  1.21200137e-01]
 [-3.54934883e+01  1.19313486e-01]
 [-3.52270546e+01  1.17228791e-01]
 [-3.49588661e+01  1.14948876e-01]
 [-3.46889381e+01  1.12476535e-01]
 [-3.44172974e+01  1.09814577e-01]
 [-3.41439590e+01  1.06965825e-01]
 [-3.38689423e+01  1.03933074e-01]
 [-3.35922737e+01  1.00719139e-01]
 [-3.33139763e+01  9.73287597e-02]
 [-3.30341072e+01  9.37743410e-02]
 [-3.27527237e+01  9.00702402e-02]
 [-3.24698982e+01  8.62307921e-02]
 [-3.21856842e+01  8.22703466e-02]
 [-3.19001503e+01  7.82032385e-02]
 [-3.16133556e+01  7.40438178e-02]
 [-3.13253613e+01  6.98064268e-02]
 [-3.10362339e+01  6.55054078e-02]
 [-3.07460327e+01  6.11550994e-02]
 [-3.04548206e+01  5.67698516e-02]
 [-3.01626625e+01  5.23640066e-02]
 [-2.98696175e+01  4.79519032e-02]
 [-2.95757504e+01  4.35478911e-02]
 [-2.92811241e+01  3.91663089e-02]
 [-2.89857979e+01  3.48215029e-02]
 [-2.86898384e+01  3.05278115e-02]
 [-2.83933048e+01  2.62995828e-02]
 [-2.80962601e+01  2.21511591e-02]
 [-2.77987671e+01  1.80968828e-02]
 [-2.75008907e+01  1.41510963e-02]
 [-2.72026901e+01  1.03281438e-02]
 [-2.69042282e+01  6.64236909e-03]
 [-2.66055679e+01  3.10811494e-03]
 [-2.63067741e+01 -2.60275701e-04]
 [-2.60079060e+01 -3.44845932e-03]
 [-2.57090263e+01 -6.44209236e-03]
 [-2.54102001e+01 -9.22683254e-03]
 [-2.51114864e+01 -1.17883356e-02]
 [-2.48129501e+01 -1.41122583e-02]
 [-2.45146523e+01 -1.61842573e-02]
 [-2.42166576e+01 -1.79899912e-02]
 [-2.39190121e+01 -1.95197985e-02]
 [-2.36217022e+01 -2.07827520e-02]
 [-2.33247032e+01 -2.17926092e-02]
 [-2.30279884e+01 -2.25631278e-02]
 [-2.27315311e+01 -2.31080633e-02]
 [-2.24353027e+01 -2.34411750e-02]
 [-2.21392765e+01 -2.35762149e-02]
 [-2.18434277e+01 -2.35269442e-02]
 [-2.15477276e+01 -2.33071186e-02]
 [-2.12521496e+01 -2.29304954e-02]
 [-2.09566669e+01 -2.24108286e-02]
 [-2.06612530e+01 -2.17618775e-02]
 [-2.03658810e+01 -2.09973995e-02]
 [-2.00705242e+01 -2.01311484e-02]
 [-1.97751541e+01 -1.91768836e-02]
 [-1.94797459e+01 -1.81483626e-02]
 [-1.91842728e+01 -1.70593392e-02]
 [-1.88887062e+01 -1.59235727e-02]
 [-1.85930214e+01 -1.47548188e-02]
 [-1.82971878e+01 -1.35668349e-02]
 [-1.80011845e+01 -1.23733766e-02]
 [-1.77049789e+01 -1.11882025e-02]
 [-1.74085464e+01 -1.00250682e-02]
 [-1.71118603e+01 -8.89773108e-03]
 [-1.68148937e+01 -7.81994686e-03]
 [-1.65176201e+01 -6.80547394e-03]
 [-1.62200127e+01 -5.86806796e-03]
 [-1.59220428e+01 -5.02148643e-03]
 [-1.56236858e+01 -4.27948590e-03]
 [-1.53249130e+01 -3.65582318e-03]
 [-1.50256987e+01 -3.16425483e-03]
 [-1.47260160e+01 -2.81853811e-03]
 [-1.44258442e+01 -2.62862630e-03]
 [-1.41251879e+01 -2.58925953e-03]
 [-1.38240576e+01 -2.69137486e-03]
 [-1.35224657e+01 -2.92590912e-03]
 [-1.32204227e+01 -3.28379916e-03]
 [-1.29179401e+01 -3.75598203e-03]
 [-1.26150293e+01 -4.33339458e-03]
 [-1.23116999e+01 -5.00697410e-03]
 [-1.20079641e+01 -5.76765696e-03]
 [-1.17038336e+01 -6.60637999e-03]
 [-1.13993177e+01 -7.51408050e-03]
 [-1.10944300e+01 -8.48169532e-03]
 [-1.07891798e+01 -9.50016081e-03]
 [-1.04835787e+01 -1.05604148e-02]
 [-1.01776381e+01 -1.16533935e-02]
 [-9.87136841e+00 -1.27700344e-02]
 [-9.56478119e+00 -1.39012747e-02]
 [-9.25788784e+00 -1.50380498e-02]
 [-8.95069981e+00 -1.61712971e-02]
 [-8.64322758e+00 -1.72919556e-02]
 [-8.33548164e+00 -1.83909591e-02]
 [-8.02747440e+00 -1.94592457e-02]
 [-7.71921635e+00 -2.04877537e-02]
 [-7.41071892e+00 -2.14674175e-02]
 [-7.10199308e+00 -2.23891772e-02]
 [-6.79304981e+00 -2.32439674e-02]
 [-6.48390055e+00 -2.40227245e-02]
 [-6.17455578e+00 -2.47163866e-02]
 [-5.86502743e+00 -2.53158920e-02]
 [-5.55532598e+00 -2.58121733e-02]
 [-5.24546337e+00 -2.61961725e-02]
 [-4.93545008e+00 -2.64588222e-02]
 [-4.62529707e+00 -2.65936255e-02]
 [-4.31501722e+00 -2.66043283e-02]
 [-4.00462198e+00 -2.64972411e-02]
 [-3.69412374e+00 -2.62786746e-02]
 [-3.38353443e+00 -2.59549413e-02]
 [-3.07286596e+00 -2.55323499e-02]
 [-2.76213074e+00 -2.50172112e-02]
 [-2.45134068e+00 -2.44158357e-02]
 [-2.14050794e+00 -2.37345360e-02]
 [-1.82964456e+00 -2.29796190e-02]
 [-1.51876271e+00 -2.21573990e-02]
 [-1.20787442e+00 -2.12741848e-02]
 [-8.96991789e-01 -2.03362871e-02]
 [-5.86126864e-01 -1.93500165e-02]
 [-2.75291800e-01 -1.83216836e-02]
 [ 3.55013609e-02 -1.72575992e-02]
 [ 3.46240520e-01 -1.61640737e-02]
 [ 6.56913579e-01 -1.50474189e-02]
 [ 9.67508495e-01 -1.39139434e-02]
 [ 1.27801311e+00 -1.27699599e-02]
 [ 1.58841538e+00 -1.16217770e-02]
 [ 1.89870310e+00 -1.04757063e-02]
 [ 2.20886445e+00 -9.33805853e-03]
 [ 2.51888704e+00 -8.21514428e-03]
 [ 2.82875896e+00 -7.11327372e-03]
 [ 3.13846803e+00 -6.03875797e-03]
 [ 3.44800234e+00 -4.99790721e-03]
 [ 3.75734973e+00 -3.99703253e-03]
 [ 4.06649780e+00 -3.04244389e-03]
 [ 4.37543488e+00 -2.14045239e-03]
 [ 4.68414879e+00 -1.29736855e-03]
 [ 4.99262714e+00 -5.19502850e-04]
 [ 5.30085897e+00  1.88338687e-04]
 [ 5.60883522e+00  8.27368989e-04]
 [ 5.91654778e+00  1.40030554e-03]
 [ 6.22398901e+00  1.90986600e-03]
 [ 6.53115082e+00  2.35876790e-03]
 [ 6.83802462e+00  2.74972874e-03]
 [ 7.14460278e+00  3.08546610e-03]
 [ 7.45087767e+00  3.36869759e-03]
 [ 7.75684023e+00  3.60214058e-03]
 [ 8.06248283e+00  3.78851290e-03]
 [ 8.36779785e+00  3.93053191e-03]
 [ 8.67277718e+00  4.03091544e-03]
 [ 8.97741222e+00  4.09238040e-03]
 [ 9.28169537e+00  4.11764532e-03]
 [ 9.58561802e+00  4.10942687e-03]
 [ 9.88917255e+00  4.07044310e-03]
 [ 1.01923513e+01  4.00341162e-03]
 [ 1.04951458e+01  3.91104957e-03]
 [ 1.07975483e+01  3.79607477e-03]
 [ 1.10995502e+01  3.66120483e-03]
 [ 1.14011431e+01  3.50915734e-03]
 [ 1.17023211e+01  3.34264967e-03]
 [ 1.20030737e+01  3.16439942e-03]
 [ 1.23033934e+01  2.97712418e-03]
 [ 1.26032734e+01  2.78354157e-03]
 [ 1.29027042e+01  2.58636917e-03]
 [ 1.32016783e+01  2.38832436e-03]
 [ 1.35001879e+01  2.19212496e-03]
 [ 1.37982254e+01  2.00048811e-03]
 [ 1.40957813e+01  1.81613187e-03]
 [ 1.43928480e+01  1.64177350e-03]
 [ 1.46894188e+01  1.48013060e-03]
 [ 1.49854946e+01  1.33296370e-03]
 [ 1.52811155e+01  1.19820505e-03]
 [ 1.55763350e+01  1.07282982e-03]
 [ 1.58712025e+01  9.53813316e-04]
 [ 1.61657696e+01  8.38130596e-04]
 [ 1.64600868e+01  7.22756959e-04]
 [ 1.67542076e+01  6.04667526e-04]
 [ 1.70481815e+01  4.80837509e-04]
 [ 1.73420582e+01  3.48242174e-04]
 [ 1.76358910e+01  2.03856631e-04]
 [ 1.79297295e+01  4.46561280e-05]
 [ 1.82236271e+01 -1.32384142e-04]
 [ 1.85176334e+01 -3.30289011e-04]
 [ 1.88118000e+01 -5.52083249e-04]
 [ 1.91061764e+01 -8.00791662e-04]
 [ 1.94008160e+01 -1.07943907e-03]
 [ 1.96957703e+01 -1.39105017e-03]
 [ 1.99910870e+01 -1.73865003e-03]
 [ 2.02868214e+01 -2.12526321e-03]
 [ 2.05830212e+01 -2.55391444e-03]
 [ 2.08797398e+01 -3.02762887e-03]
 [ 2.11770267e+01 -3.54943099e-03]
 [ 2.14749355e+01 -4.12234571e-03]
 [ 2.17735138e+01 -4.74939775e-03]
 [ 2.20728168e+01 -5.43361204e-03]
 [ 2.23728924e+01 -6.17801351e-03]
 [ 2.26737938e+01 -6.98562665e-03]
 [ 2.29755707e+01 -7.85947684e-03]
 [ 2.32782764e+01 -8.80258810e-03]
 [ 2.35819588e+01 -9.81798489e-03]
 [ 2.38866711e+01 -1.09086940e-02]
 [ 2.41924648e+01 -1.20777376e-02]
 [ 2.44993610e+01 -1.33262193e-02]
 [ 2.48072739e+01 -1.46475462e-02]
 [ 2.51160870e+01 -1.60332024e-02]
 [ 2.54256840e+01 -1.74746718e-02]
 [ 2.57359486e+01 -1.89634413e-02]
 [ 2.60467644e+01 -2.04909928e-02]
 [ 2.63580151e+01 -2.20488124e-02]
 [ 2.66695862e+01 -2.36283820e-02]
 [ 2.69813614e+01 -2.52211895e-02]
 [ 2.72932224e+01 -2.68187188e-02]
 [ 2.76050568e+01 -2.84124520e-02]
 [ 2.79167442e+01 -2.99938750e-02]
 [ 2.82281723e+01 -3.15544717e-02]
 [ 2.85392246e+01 -3.30857299e-02]
 [ 2.88497829e+01 -3.45791280e-02]
 [ 2.91597328e+01 -3.60261537e-02]
 [ 2.94689579e+01 -3.74182947e-02]
 [ 2.97773399e+01 -3.87470275e-02]
 [ 3.00847683e+01 -4.00038473e-02]
 [ 3.03911209e+01 -4.11802270e-02]
 [ 3.06962852e+01 -4.22676615e-02]
 [ 3.10001450e+01 -4.32576276e-02]
 [ 3.13025837e+01 -4.41416129e-02]
 [ 3.16034851e+01 -4.49111015e-02]
 [ 3.19027328e+01 -4.55575772e-02]
 [ 3.22002106e+01 -4.60725278e-02]
 [ 3.24958038e+01 -4.64474335e-02]
 [ 3.27893944e+01 -4.66737784e-02]
 [ 3.30808716e+01 -4.67430502e-02]
 [ 3.33701096e+01 -4.66467328e-02]
 [ 3.36570015e+01 -4.63763140e-02]
 [ 3.39414291e+01 -4.59232703e-02]
 [ 3.42232895e+01 -4.52817008e-02]
 [ 3.45025749e+01 -4.44561392e-02]
 [ 3.47792740e+01 -4.34537306e-02]
 [ 3.50533943e+01 -4.22816239e-02]
 [ 3.53249321e+01 -4.09469567e-02]
 [ 3.55938911e+01 -3.94568816e-02]
 [ 3.58602676e+01 -3.78185436e-02]
 [ 3.61240654e+01 -3.60390805e-02]
 [ 3.63852806e+01 -3.41256447e-02]
 [ 3.66439209e+01 -3.20853777e-02]
 [ 3.68999786e+01 -2.99254227e-02]
 [ 3.71534538e+01 -2.76529305e-02]
 [ 3.74043541e+01 -2.52750423e-02]
 [ 3.76526756e+01 -2.27989033e-02]
 [ 3.78984146e+01 -2.02316605e-02]
 [ 3.81415787e+01 -1.75804589e-02]
 [ 3.83821602e+01 -1.48524409e-02]
 [ 3.86201668e+01 -1.20547535e-02]
 [ 3.88555946e+01 -9.19454265e-03]
 [ 3.90884476e+01 -6.27895165e-03]
 [ 3.93187180e+01 -3.31512676e-03]
 [ 3.95464134e+01 -3.10212636e-04]
 [ 3.97715302e+01  2.72864546e-03]
 [ 3.99940720e+01  5.79430209e-03]
 [ 4.02140350e+01  8.87961313e-03]
 [ 4.04314232e+01  1.19774323e-02]
 [ 4.06462326e+01  1.50806149e-02]
 [ 4.08584671e+01  1.81820169e-02]
 [ 4.10681267e+01  2.12744921e-02]
 [ 4.12752113e+01  2.43508946e-02]
 [ 4.14797173e+01  2.74040811e-02]
 [ 4.16816483e+01  3.04269046e-02]
 [ 4.18810120e+01  3.34141292e-02]
 [ 4.20778198e+01  3.63681391e-02]
 [ 4.22721024e+01  3.92932333e-02]
 [ 4.24638863e+01  4.21937071e-02]
 [ 4.26531868e+01  4.50738557e-02]
 [ 4.28400383e+01  4.79379706e-02]
 [ 4.30244560e+01  5.07903546e-02]
 [ 4.32064705e+01  5.36352918e-02]
 [ 4.33861046e+01  5.64770885e-02]
 [ 4.35633850e+01  5.93200326e-02]
 [ 4.37383270e+01  6.21684231e-02]
 [ 4.39109650e+01  6.50265515e-02]
 [ 4.40813217e+01  6.78987205e-02]
 [ 4.42494164e+01  7.07892179e-02]
 [ 4.44152756e+01  7.37023354e-02]
 [ 4.45789223e+01  7.66423866e-02]
 [ 4.47403870e+01  7.96136409e-02]
 [ 4.48996887e+01  8.26204196e-02]
 [ 4.50568504e+01  8.56669992e-02]
 [ 4.52118988e+01  8.87576789e-02]] [[-4.55043297e+01 -8.08340311e-03]
 [-4.53248749e+01 -1.46069855e-03]
 [-4.51440392e+01  5.14391763e-03]
 [-4.49617729e+01  1.17166750e-02]
 [-4.47780266e+01  1.82438046e-02]
 [-4.45927544e+01  2.47115362e-02]
 [-4.44059067e+01  3.11061013e-02]
 [-4.42174377e+01  3.74137312e-02]
 [-4.40272942e+01  4.36206497e-02]
 [-4.38354340e+01  4.97130975e-02]
 [-4.36418037e+01  5.56772947e-02]
 [-4.34463615e+01  6.14994802e-02]
 [-4.32490540e+01  6.71658814e-02]
 [-4.30498314e+01  7.26627260e-02]
 [-4.28486519e+01  7.79762417e-02]
 [-4.26454659e+01  8.30926672e-02]
 [-4.24402237e+01  8.79982337e-02]
 [-4.22328758e+01  9.26791579e-02]
 [-4.20233765e+01  9.71216857e-02]
 [-4.18116760e+01  1.01312041e-01]
 [-4.15977287e+01  1.05236456e-01]
 [-4.13814964e+01  1.08884044e-01]
 [-4.11629868e+01  1.12255499e-01]
 [-4.09422226e+01  1.15354374e-01]
 [-4.07192192e+01  1.18184254e-01]
 [-4.04940033e+01  1.20748699e-01]
 [-4.02665863e+01  1.23051286e-01]
 [-4.00369949e+01  1.25095591e-01]
 [-3.98052483e+01  1.26885161e-01]
 [-3.95713654e+01  1.28423586e-01]
 [-3.93353653e+01  1.29714444e-01]
 [-3.90972710e+01  1.30761281e-01]
 [-3.88571014e+01  1.31567687e-01]
 [-3.86148720e+01  1.32137209e-01]
 [-3.83706093e+01  1.32473454e-01]
 [-3.81243324e+01  1.32579952e-01]
 [-3.78760567e+01  1.32460311e-01]
 [-3.76258049e+01  1.32118061e-01]
 [-3.73735962e+01  1.31556809e-01]
 [-3.71194534e+01  1.30780116e-01]
 [-3.68633957e+01  1.29791528e-01]
 [-3.66054420e+01  1.28594652e-01]
 [-3.63456116e+01  1.27193019e-01]
 [-3.60839272e+01  1.25590235e-01]
 [-3.58204079e+01  1.23789854e-01]
 [-3.55550690e+01  1.21795446e-01]
 [-3.52879372e+01  1.19610585e-01]
 [-3.50190315e+01  1.17238835e-01]
 [-3.47483673e+01  1.14683777e-01]
 [-3.44759674e+01  1.11948967e-01]
 [-3.42018547e+01  1.09037988e-01]
 [-3.39260445e+01  1.05954401e-01]
 [-3.36485596e+01  1.02701783e-01]
 [-3.33694267e+01  9.92853791e-02]
 [-3.30887032e+01  9.57171246e-02]
 [-3.28064499e+01  9.20106322e-02]
 [-3.25227356e+01  8.81795287e-02]
 [-3.22376175e+01  8.42374191e-02]
 [-3.19511662e+01  8.01979154e-02]
 [-3.16634426e+01  7.60746449e-02]
 [-3.13745098e+01  7.18812123e-02]
 [-3.10844326e+01  6.76312372e-02]
 [-3.07932758e+01  6.33383319e-02]
 [-3.05011005e+01  5.90161160e-02]
 [-3.02079735e+01  5.46781980e-02]
 [-2.99139557e+01  5.03381975e-02]
 [-2.96191139e+01  4.60097268e-02]
 [-2.93235092e+01  4.17064019e-02]
 [-2.90272083e+01  3.74418385e-02]
 [-2.87302723e+01  3.32296491e-02]
 [-2.84327679e+01  2.90834513e-02]
 [-2.81347561e+01  2.50168592e-02]
 [-2.78363018e+01  2.10434888e-02]
 [-2.75374699e+01  1.71769522e-02]
 [-2.72383232e+01  1.34308655e-02]
 [-2.69389267e+01  9.81884450e-03]
 [-2.66393414e+01  6.35450333e-03]
 [-2.63396339e+01  3.05145723e-03]
 [-2.60398674e+01 -7.66785815e-05]
 [-2.57401047e+01 -3.01628956e-03]
 [-2.54404106e+01 -5.75376069e-03]
 [-2.51408501e+01 -8.27547722e-03]
 [-2.48414841e+01 -1.05678234e-02]
 [-2.45423775e+01 -1.26171857e-02]
 [-2.42435970e+01 -1.44099481e-02]
 [-2.39451866e+01 -1.59369670e-02]
 [-2.36471386e+01 -1.72069855e-02]
 [-2.33494225e+01 -1.82332154e-02]
 [-2.30520096e+01 -1.90288685e-02]
 [-2.27548771e+01 -1.96071602e-02]
 [-2.24579926e+01 -1.99813023e-02]
 [-2.21613312e+01 -2.01645084e-02]
 [-2.18648643e+01 -2.01699901e-02]
 [-2.15685654e+01 -2.00109612e-02]
 [-2.12724075e+01 -1.97006352e-02]
 [-2.09763603e+01 -1.92522239e-02]
 [-2.06803989e+01 -1.86789427e-02]
 [-2.03844948e+01 -1.79940015e-02]
 [-2.00886211e+01 -1.72106158e-02]
 [-1.97927494e+01 -1.63419973e-02]
 [-1.94968529e+01 -1.54013596e-02]
 [-1.92009029e+01 -1.44019155e-02]
 [-1.89048729e+01 -1.33568766e-02]
 [-1.86087360e+01 -1.22794583e-02]
 [-1.83124619e+01 -1.11828726e-02]
 [-1.80160275e+01 -1.00803319e-02]
 [-1.77194004e+01 -8.98505002e-03]
 [-1.74225578e+01 -7.91023858e-03]
 [-1.71254692e+01 -6.86911261e-03]
 [-1.68281059e+01 -5.87488431e-03]
 [-1.65304451e+01 -4.94076591e-03]
 [-1.62324543e+01 -4.07997100e-03]
 [-1.59341087e+01 -3.30571295e-03]
 [-1.56353807e+01 -2.63120397e-03]
 [-1.53362417e+01 -2.06965767e-03]
 [-1.50366650e+01 -1.63428683e-03]
 [-1.47366219e+01 -1.33830449e-03]
 [-1.44360933e+01 -1.19125436e-03]
 [-1.41350832e+01 -1.18800381e-03]
 [-1.38336020e+01 -1.31975114e-03]
 [-1.35316620e+01 -1.57769443e-03]
 [-1.32292747e+01 -1.95303187e-03]
 [-1.29264507e+01 -2.43696151e-03]
 [-1.26232014e+01 -3.02068167e-03]
 [-1.23195391e+01 -3.69539042e-03]
 [-1.20154734e+01 -4.45228582e-03]
 [-1.17110176e+01 -5.28256642e-03]
 [-1.14061823e+01 -6.17743004e-03]
 [-1.11009779e+01 -7.12807477e-03]
 [-1.07954168e+01 -8.12569913e-03]
 [-1.04895096e+01 -9.16150119e-03]
 [-1.01832676e+01 -1.02266790e-02]
 [-9.87670326e+00 -1.13124307e-02]
 [-9.56982708e+00 -1.24099543e-02]
 [-9.26265049e+00 -1.35104479e-02]
 [-8.95518494e+00 -1.46051105e-02]
 [-8.64744186e+00 -1.56851392e-02]
 [-8.33943176e+00 -1.67417340e-02]
 [-8.03116703e+00 -1.77660901e-02]
 [-7.72265816e+00 -1.87494084e-02]
 [-7.41391706e+00 -1.96828861e-02]
 [-7.10495472e+00 -2.05577202e-02]
 [-6.79578304e+00 -2.13651098e-02]
 [-6.48641253e+00 -2.20962539e-02]
 [-6.17685509e+00 -2.27423497e-02]
 [-5.86712170e+00 -2.32945960e-02]
 [-5.55722380e+00 -2.37441901e-02]
 [-5.24717283e+00 -2.40823310e-02]
 [-4.93698025e+00 -2.43002158e-02]
 [-4.62665701e+00 -2.43915729e-02]
 [-4.31621504e+00 -2.43602358e-02]
 [-4.00566578e+00 -2.42125690e-02]
 [-3.69502068e+00 -2.39549391e-02]
 [-3.38429117e+00 -2.35937089e-02]
 [-3.07348919e+00 -2.31352430e-02]
 [-2.76262617e+00 -2.25859061e-02]
 [-2.45171332e+00 -2.19520628e-02]
 [-2.14076281e+00 -2.12400779e-02]
 [-1.82978559e+00 -2.04563122e-02]
 [-1.51879370e+00 -1.96071342e-02]
 [-1.20779848e+00 -1.86989065e-02]
 [-8.96811485e-01 -1.77379940e-02]
 [-5.85844338e-01 -1.67307593e-02]
 [-2.74908572e-01 -1.56835690e-02]
 [ 3.59842591e-02 -1.46027859e-02]
 [ 3.46822590e-01 -1.34947756e-02]
 [ 6.57594860e-01 -1.23659009e-02]
 [ 9.68289495e-01 -1.12225283e-02]
 [ 1.27889490e+00 -1.00710196e-02]
 [ 1.58939958e+00 -8.91774055e-03]
 [ 1.89979196e+00 -7.76905566e-03]
 [ 2.21006060e+00 -6.63132872e-03]
 [ 2.52019358e+00 -5.51092392e-03]
 [ 2.83017969e+00 -4.41420637e-03]
 [ 3.14000726e+00 -3.34753981e-03]
 [ 3.44966483e+00 -2.31728866e-03]
 [ 3.75914049e+00 -1.32981734e-03]
 [ 4.06842327e+00 -3.91490088e-04]
 [ 4.37750101e+00  4.91328654e-04]
 [ 4.68636227e+00  1.31227460e-03]
 [ 4.99499559e+00  2.06498336e-03]
 [ 5.30339003e+00  2.74462695e-03]
 [ 5.61153746e+00  3.35252075e-03]
 [ 5.91942835e+00  3.89151694e-03]
 [ 6.22705603e+00  4.36446723e-03]
 [ 6.53441143e+00  4.77422401e-03]
 [ 6.84148645e+00  5.12363855e-03]
 [ 7.14827347e+00  5.41556254e-03]
 [ 7.45476389e+00  5.65284910e-03]
 [ 7.76095009e+00  5.83834900e-03]
 [ 8.06682301e+00  5.97491441e-03]
 [ 8.37237644e+00  6.06539752e-03]
 [ 8.67759991e+00  6.11265004e-03]
 [ 8.98248672e+00  6.11952366e-03]
 [ 9.28702736e+00  6.08887058e-03]
 [ 9.59121609e+00  6.02354249e-03]
 [ 9.89504242e+00  5.92639111e-03]
 [ 1.01984997e+01  5.80026908e-03]
 [ 1.05015793e+01  5.64802764e-03]
 [ 1.08042727e+01  5.47251897e-03]
 [ 1.11065722e+01  5.27659478e-03]
 [ 1.14084692e+01  5.06310677e-03]
 [ 1.17099562e+01  4.83490713e-03]
 [ 1.20110254e+01  4.59484803e-03]
 [ 1.23116674e+01  4.34578117e-03]
 [ 1.26118755e+01  4.09055781e-03]
 [ 1.29116402e+01  3.83203081e-03]
 [ 1.32109547e+01  3.57305142e-03]
 [ 1.35098095e+01  3.31647182e-03]
 [ 1.38081970e+01  3.06514394e-03]
 [ 1.41061096e+01  2.82191951e-03]
 [ 1.44035387e+01  2.58965022e-03]
 [ 1.47004766e+01  2.37118849e-03]
 [ 1.49969244e+01  2.16843793e-03]
 [ 1.52929239e+01  1.97951007e-03]
 [ 1.55885258e+01  1.80156867e-03]
 [ 1.58837833e+01  1.63177715e-03]
 [ 1.61787453e+01  1.46729930e-03]
 [ 1.64734669e+01  1.30529853e-03]
 [ 1.67679958e+01  1.14293862e-03]
 [ 1.70623837e+01  9.77383112e-04]
 [ 1.73566856e+01  8.05795484e-04]
